,Lon,LENGTH_GEO
228,-124.5,440.10758140300004
229,-124.25,449.113262835
230,-124.0,405.826647644
231,-123.75,402.52668273300003
232,-123.5,433.49217422099997
233,-123.25,469.025249715
234,-123.0,482.149291357
235,-122.75,464.701595669
236,-122.5,455.024176566
237,-122.25,442.41419460099996
238,-122.0,431.48054723800004
239,-121.7939987,428.192236816
240,-121.75,440.772879428
241,-121.5,416.88925180800004
242,-121.25,419.51913782800005
243,-121.0,439.328555536
244,-120.75,494.483009441
245,-120.5,496.47490226400004
246,-120.25,494.03279267199997
247,-120.0,491.15008977
248,-119.75,487.95602328900003
249,-119.5,477.02790406800005
250,-119.25,470.081336295
251,-119.0,461.172490539
252,-118.75,399.32804397800004
253,-118.5,382.41913133300005
254,-118.25,386.088705655
255,-118.0,386.64510640099996
256,-117.75,383.568265286
257,-117.5,385.01199865300003
258,-117.25,386.88380561199995
259,-117.0,388.86374451
260,-116.75,390.68319001300006
261,-116.5,392.101970365
262,-116.25,393.33065039999997
263,-116.0,393.356062329
264,-115.75,391.369952715
265,-115.5,387.478894594
266,-115.25,380.78150391099996
267,-115.0,370.58454017
268,-114.75,358.61864128900004
269,-114.5,346.425060106
270,-114.25,336.135978166
271,-114.0,323.831336373
272,-113.75,321.82583476400004
273,-113.5,320.215648534
274,-113.25,319.042177256
275,-113.0,318.273101311
276,-112.75,317.947497083
277,-112.5,317.97836937799997
278,-112.25,318.191037316
279,-112.0,319.327862968
280,-111.75,322.172785718
281,-111.5,325.421371416
282,-111.25,329.0721186
283,-111.0,333.133155107
284,-110.75,337.611425112
285,-110.5,342.440438626
286,-110.25,347.64709161
287,-110.0,354.535234115
288,-109.75,362.540533074
289,-109.5,371.126027315
290,-109.25,380.329182914
291,-109.0,390.084334354
292,-108.75,400.288823901
293,-108.5,410.52017529
294,-108.25,423.06233928300003
295,-108.0,436.502211644
296,-107.75,449.922448368
297,-107.5,463.130499931
298,-107.25,475.913460035
299,-107.0,488.19368049400003
300,-106.75,500.102657378
301,-106.5,514.274125732
302,-106.25,528.478919613
303,-106.0,542.051173106
304,-105.75,554.941931424
305,-105.5,567.35705426
306,-105.25,578.733575944
307,-105.0,589.306146938
308,-104.75,599.8477818619999
309,-104.5,610.6223302870001
310,-104.25,621.84855887
311,-104.0,635.1882697510001
312,-103.75,651.860961042
313,-103.5,669.3029421470001
314,-103.25,687.058667396
315,-103.0,700.6374375449999
316,-102.75,714.6634111409999
317,-102.5,729.0421775649999
318,-102.25,743.474660273
319,-102.0,757.6970860919998
320,-101.75,763.16739881
321,-101.5,763.5401729269998
322,-101.25,764.1928441089999
323,-101.0,765.0958991760001
324,-100.75,766.1017549099997
325,-100.5,767.1096622579997
326,-100.25,841.2979734119999
327,-100.0,855.997511593
328,-99.75,870.5416407719999
329,-99.5,912.823654105
330,-99.25,927.56930916
331,-99.0,944.577149898
332,-98.75,965.5087235860001
333,-98.5,880.249439516
334,-98.25,909.859714055
335,-98.0,988.8483102710001
336,-97.75,972.290864247
337,-97.5,987.006290768
338,-97.25,912.7024644139999
339,-97.0,886.3449551760001
340,-96.75,1119.7720935200002
341,-96.5,1252.7521555500002
342,-96.25,1271.58362848
343,-96.0,1284.9152943500003
344,-95.75,1297.2073298899998
345,-95.5,1308.4869681299997
346,-95.25,1319.3027971900003
347,-95.0,1133.06477926
348,-94.75,1007.4991816
349,-94.5,957.880815022
350,-94.25,884.1634399519999
351,-94.0,840.7860379249998
352,-93.75,781.062087928
353,-93.5,768.166063517
354,-93.25,773.992907971
355,-93.0,806.8669574299998
356,-92.75,768.3871438579998
357,-92.5,757.7279885379999
358,-92.25,762.657360646
359,-92.0,766.0575515789999
360,-91.75,770.072195506
361,-91.5,772.7595073559999
362,-91.25,773.219718786
363,-91.0,771.111094558
364,-90.75,770.479057978
365,-90.5,768.1447763119999
366,-90.25,766.190111387
367,-90.0,765.2234808509999
368,-89.75,764.643540566
369,-89.5,763.9356512849998
370,-89.25,762.392253348
371,-89.0,759.77742517
372,-88.75,756.897772574
373,-88.5,755.861989393
374,-88.25,762.52732114
375,-88.0,762.6303434049998
376,-87.75,762.796722059
377,-87.5,769.5261025449998
378,-87.25,778.5810576719999
379,-87.0,599.300679654
380,-86.75,568.011694684
381,-86.5,538.656348691
382,-86.25,509.22749062800006
383,-86.2388992,1708.70941271
384,-86.0,476.750021375
385,-85.75,51.1988905363
386,-85.5,33.8838285858
387,-85.25,18.5192425176
388,-85.0,8.44412335917
389,-84.75,0.9948678997229999
390,-84.5,39.987866523200005
391,-84.49919890000002,1037.48840503
392,-84.49919890000001,1037.48840503
393,-84.25,37.1734027374
394,-84.0,34.408463168000004
395,-83.75,31.6805311275
396,-83.5,29.0163604296
397,-83.25,27.0744240086
398,-83.0,25.003148002800003
399,-82.75,27.186111108200002
400,-82.5,29.211811855
401,-82.25,30.9884012298
402,-82.0,154.854696688
403,-81.75,38.6292936721
404,-81.5,42.3074373022
405,-81.25,45.676999450299995
406,-81.0,83.38146095479999
407,-80.75,68.1608467222
408,-80.5,49.7824183943
409,-80.25,47.8071405389
410,-80.0,47.5311427494
411,-79.75,42.6564076425
412,-79.5,47.0512935559
413,-79.25,44.1727726458
414,-79.0,50.7008354899
415,-78.75,55.986598023
416,-78.5,56.987519712600005
417,-78.25,57.3327111647
418,-78.0,58.780112362
419,-77.75,59.4679919196
420,-77.5,60.657565280600004
421,-77.25,61.69605143890001
422,-77.0,65.037031721
423,-76.75,65.8315824809
424,-76.5,69.3257067357
425,-76.25,76.4905982896
426,-76.0,80.6616962737
427,-75.75,82.8463463371
428,-75.5,79.29001353149998
429,-75.25,75.3144384567
430,-75.0,75.0364479578
431,-74.75,67.4303874144
432,-74.5,65.8372430591
433,-74.25,62.620301832799996
434,-74.0,59.7071808875
435,-73.75,55.9322598839
436,-73.5,50.02335179560001
437,-73.25,51.8280408743
438,-73.0,46.476356574300006
439,-72.75,48.2123231627
440,-72.5,33.9778081213
441,-72.25,37.9476007467
442,-72.0,40.737199611
443,-71.75,44.8581052307
444,-71.5,52.3880567532
445,-71.25,68.95679671020001
446,-71.0,72.13817619149998
447,-70.75,72.93365858999998
448,-70.5,73.66471362129998
449,-70.25,74.36966959989999
450,-70.0,71.86183072900002
451,-69.75,72.6419377241
452,-69.5,73.3616415834
453,-69.25,74.0605376533
454,-69.0,74.7046685795
455,-68.75,75.2865950109
456,-68.5,172.32610593419997
457,-68.25,242.57105364900002
458,-68.0,237.239840593
459,-67.75,230.54691280400002
460,-67.5,222.081214056
461,-67.25,209.53699981900002
462,-67.0,181.175279574
463,-66.75,156.535330002
464,-66.5,145.172941435
465,-66.25,137.03121050200002
466,-66.0,130.005171361
467,-65.75,124.30676934
468,-65.5,119.56848736
469,-65.25,115.539327495
470,-65.0,111.89982147
471,-64.75,108.53971968200001
472,-64.5,104.90783882500001
473,-64.25,101.50204895200001
474,-64.0,98.266231435
475,-63.75,95.1525344975
476,-63.5,92.13004458440001
477,-63.25,89.349370031
478,-63.0,86.7903624843
479,-62.75,85.12163759939999
480,-62.5,84.77989060729999
481,-62.25,84.7580261468
482,-62.0,84.6906245361
483,-61.75,85.6396181939
484,-61.5,87.34218222859998
485,-61.25,89.7114759336
486,-61.0,88.69007194059999
487,-60.75,88.6789922605
488,-60.5,89.4612195614
489,-60.25,91.0941501759
490,-60.0,93.7456499295
491,-59.75,97.6677166606
492,-59.5,104.15393594700001
493,-59.25,113.87381091799999
494,-59.0,125.53526632299999
495,-58.75,129.940891381
496,-58.5,138.11776284299998
497,-58.25,145.161685469
498,-58.0,151.66892893299996
499,-57.75,157.568463415
500,-57.5,163.27801786
501,-57.25,169.088092641
502,-57.0,174.353191026
503,-56.75,179.02035239
504,-56.5,174.798151905
505,-56.25,178.380520993
506,-56.0,181.16977805099998
507,-55.75,183.38862693599998
508,-55.5,165.9772262955
509,-55.25,180.623074252
510,-55.0,187.58837450599998
511,-54.75,188.1193445383333
512,-54.5,181.30046807966664
513,-54.25,167.77361457066667
514,-54.0,177.76874783264
515,-53.75,178.99093135099997
516,-53.5,175.503759641
517,-53.25,280.473622552
518,-53.0,277.36142988033333
519,-52.75,192.7439321043333
520,-52.5,184.42320883566663
521,-52.25,180.7142890926667
522,-52.0,166.58947988133335
523,-51.75,157.70633937166662
524,-51.5,149.59893509556662
525,-51.25,233.634039537
526,-51.0,223.75366363166668
527,-50.75,230.23936433766667
528,-50.5,232.389842861
529,-50.25,233.89907255
530,-50.0,256.0908196337999
531,-49.75,246.942180872
532,-49.5267982,81.992250216
533,-49.5,138.24890701817998
534,-49.25,195.53395063775002
535,-49.0,273.71941270800005
536,-48.75,302.477783345
537,-48.5,199.88383865099996
538,-48.25,233.686690028
539,-48.0,221.981491995
540,-47.75,228.152855052
541,-47.7476006,280.872102227
542,-47.5,255.685305392
543,-47.25,271.07717957
544,-47.0,225.659976763
545,-46.75,221.916558106
546,-46.5,103.89624580899999
547,-46.25,274.557442588
548,-46.0,287.592208594
549,-45.75,315.13990528799997
550,-45.5,295.27734584
551,-45.25,290.98048150200003
552,-45.0,292.626843215
553,-44.75,294.869168656
554,-44.5,294.75402118
555,-44.25,298.465538739
556,-44.0,301.182847294
557,-43.75,300.651786778
558,-43.5,296.988563922
559,-43.25,286.077570117
560,-43.0,266.140589837
561,-42.75,263.755373198
562,-42.5,260.120376425
563,-42.25,256.264628292
564,-42.0,250.43685227400002
565,-41.75,50.5715475099
566,-41.5,27.791368080100003
567,-41.25,19.8247597728
568,-41.0,19.4021954876
569,-40.75,0.5081672393869999
570,-40.5,6.87361014393
571,-40.25,12.2947904514
572,-40.0,15.853621076900001
573,-39.75,20.8024038568
574,-39.5,31.4420919396
575,-39.25,41.6338836265
576,-39.0,50.1980315447
577,-38.75,53.0923792917
578,-38.5,56.509388925100005
579,-38.25,60.369335632399995
580,-38.0,65.4622033862
581,-37.75,64.1381171837
582,-37.5,64.8324246627
583,-37.25,64.5649243939
584,-37.0,65.88573470729999
585,-36.75,70.52157482600002
586,-36.5,75.155210127
587,-36.25,77.7289582825
588,-36.0,81.17002238179998
589,-35.75,113.069808126
590,-35.5,108.190362904
591,-35.25,110.830592061
592,-35.0,120.60871253799999
593,-34.75,116.518198793
594,-34.5,120.11693676
595,-34.25,120.63540589899999
596,-34.0,120.06622702
597,-33.75,122.336883614
598,-33.5,128.232699192
599,-33.25,184.487623062
600,-33.0,188.1475329
601,-32.75,185.584040263
602,-32.5,186.133178242
603,-32.25,185.011927663
604,-32.0,187.931020215
605,-31.75,169.638286371
606,-31.5,164.12558734199996
607,-31.25,374.61535471900004
608,-31.0,251.651392939
609,-30.75,273.824192945
610,-30.5,219.674339814
611,-30.25,204.03262779599999
612,-30.0,162.212291722
613,-29.75,183.198184177
614,-29.5,209.26673592900002
615,-29.25,163.40492589299998
616,-29.0,159.49396006799998
617,-28.75,393.589605635
618,-28.5,265.41316309
619,-28.25,89.90885377249998
620,-28.0,69.5433517914
621,-27.75,54.744354540799996
622,-27.5,42.798160929
623,-27.25,316.914596459
624,-27.0,311.375604232
625,-26.75,305.83660163
626,-26.5,300.187761557
627,-26.25,294.486958287
628,-26.0,315.656565693
629,-25.75,253.438562378
630,-25.5,237.023129158
631,-25.25,230.896653453
632,-25.0,220.98388602
633,-24.75,165.45034578299996
634,-24.5,140.298828668
635,-24.25,119.15179575200001
636,-24.0,252.3022168815
637,-23.75,162.666860099
638,-23.5,137.40028837399998
639,-23.25,110.390964827
640,-23.0,51.7440854314
641,-22.75,83.1996708949
642,-22.5,67.4725444835
643,-22.25,65.1609856085
644,-22.0,55.919264485
645,-21.75,73.0658975427
646,-21.5,82.4975703165
647,-21.25,68.3537905326
648,-21.0,70.2081318558
649,-20.75,76.8389727034
650,-20.5,72.9903245541
651,-20.25,71.99622381570002
652,-20.0,78.52685561619998
653,-19.75,110.391440195
654,-19.5,208.6098299
655,-19.25,197.793957463
656,-19.0,95.3906844902
657,-18.75,88.6709669077
658,-18.5,101.533691904
659,-18.25,109.473698267
660,-18.0,82.2316535014
661,-17.75,96.59738311139999
662,-17.5,103.59449809799999
663,-17.25,94.6937027824
664,-17.0,142.66361146800003
665,-16.75,171.82698214299995
666,-16.5,107.136843836
667,-16.25,122.666497954
668,-16.0,136.82471209
669,-15.75,151.419522376
670,-15.5,177.628205312
671,-15.25,181.62134841900001
672,-15.0,207.914554844
673,-14.75,173.594524267
674,-14.5,157.383968885
675,-14.25,150.94332422
676,-14.0,147.471450378
677,-13.75,147.102497645
678,-13.5,149.717136207
679,-13.25,164.238536487
680,-13.0,170.976057675
681,-12.75,177.466253617
682,-12.5,155.824125961
683,-12.25,151.410686729
684,-12.0,148.439975008
685,-11.75,154.658201005
686,-11.5,160.966406317
687,-11.25,159.72965106700002
688,-11.0,164.42795995
689,-10.75,169.247970348
690,-10.5,171.46363279299996
691,-10.25,173.449027873
692,-10.0,175.44948152900002
693,-9.75,177.03452228699996
694,-9.5,179.528859211
695,-9.25,182.147405703
696,-9.0,292.949483273
697,-8.75,306.177875865
698,-8.5,315.64603198599997
699,-8.25,319.363193235
700,-8.0,325.030191854
701,-7.75,325.245316795
702,-7.5,322.669071176
703,-7.25,320.788776985
704,-7.0,324.949898072
705,-6.75,316.405214657
706,-6.5,282.286929174
707,-6.25,277.166473755
708,-6.0,272.127734789
709,-5.75,286.373983737
710,-5.5,282.255134236
711,-5.25,276.070333579
712,-5.0,308.374640565
713,-4.75,295.474495136
714,-4.5,286.027727896
715,-4.25,279.727926297
716,-4.0,269.31665951900004
717,-3.75,252.842644461
718,-3.5,237.167733831
719,-3.25,228.29744291400002
720,-3.0,221.495468815
721,-2.75,214.913969924
722,-2.5,227.876406962
723,-2.25,219.040960206
724,-2.0,210.967462298
725,-1.75,196.946570835
726,-1.5,181.05714953
727,-1.25,167.108639961
728,-1.0,160.102083326
729,-0.75,152.93747633
730,-0.5,148.88442287199996
731,-0.25,147.639125388
732,0.0,147.719031987
733,0.25,145.717239871
734,0.5,143.64475985
735,0.75,178.85325209
736,1.0,179.455406343
737,1.25,179.906638204
738,1.5,180.21708580400002
739,1.75,180.41219956
740,2.0,180.452163294
741,2.25,180.33013261099998
742,2.5,180.098905218
743,2.75,179.705486218
744,3.0,179.139500288
745,3.25,178.37951447900002
746,3.5,176.356943257
747,3.75,174.170155999
748,4.0,171.825291815
749,4.25,169.767757075
750,4.5,166.651515913
751,4.75,163.882656787
752,5.0,161.18599277200002
753,5.25,158.535410547
754,5.5,155.778509965
755,5.75,152.759163323
756,6.0,149.291355345
757,6.25,150.002901982
758,6.5,145.21253298
759,6.75,165.545230909
760,7.0,179.169404988
761,7.25,179.75122128299998
762,7.5,199.85963566
763,7.75,240.662665484
764,8.0,277.717359528
765,8.25,287.774782093
766,8.5,296.82183049
767,8.75,329.672067905
768,9.0,384.227279776
769,9.25,396.34059166
770,9.5,408.580411598
771,9.75,420.948273464
772,10.0,433.44573723800005
773,10.25,446.074394537
774,10.5,445.326975469
775,10.75,488.22385186699995
776,11.0,501.45095908699994
777,11.25,509.91008231300003
778,11.5,516.723340234
779,11.75,469.989596512
780,12.0,492.645744103
781,12.25,492.929853289
782,12.5,490.413222851
783,12.75,487.97172081
784,13.0,493.17923064800004
785,13.25,489.72006359
786,13.251000400000002,505.930665359
787,13.5,486.344751397
788,13.75,482.94924574099997
789,14.0,481.638081561
790,14.25,488.481672004
791,14.5,483.96769302300004
792,14.75,481.284005528
793,15.0,485.954470459
794,15.25,490.69800679699995
795,15.5,353.734113319
796,15.75,348.414785809
797,16.0,342.906821408
798,16.25,338.608888186
799,16.5,335.702992439
800,16.75,371.998952915
801,17.0,367.97159233300005
802,17.25,362.168448899
803,17.5,353.986622211
804,17.75,344.362642013
805,18.0,334.713679603
806,18.25,565.098082199
807,18.5,567.425908697
808,18.75,562.2668430159999
809,19.0,564.036679823
810,19.25,411.04274660199997
811,19.5,419.195281249
812,19.75,417.14882942
813,20.0,250.21761987099998
814,20.25,234.859930719
815,20.5,220.154459005
816,20.75,491.573902734
817,21.0,186.10591432799998
818,21.25,156.05883797299998
819,21.5,152.956341963
820,21.75,150.309426943
821,22.0,148.287675702
822,22.25,146.881040133
823,22.5,146.66465447799996
824,22.75,145.508954039
825,23.0,148.234587554
826,23.25,143.453556984
827,23.5,116.81912586799999
828,23.75,101.814322025
829,24.0,78.383461642
830,24.25,66.0363846506
831,24.5,60.9745255721
832,24.75,63.2958872747
833,25.0,67.5919489138
834,25.25,71.7663420468
835,25.5,62.2913139453
836,25.75,64.214573949
837,26.0,67.4227795719
838,26.25,68.95263264319999
839,26.5,72.099131363
840,26.75,127.273037095
841,27.0,128.627804324
842,27.25,135.947055185
843,27.5,143.36884411399998
844,27.75,146.119771722
845,28.0,156.344604138
846,28.25,161.92897400200002
847,28.5,172.60283992799998
848,28.75,182.160480567
849,29.0,186.196839778
850,29.25,186.44456893900002
851,29.5,197.50458836299998
852,29.75,195.834261422
853,30.0,196.901740237
854,30.25,175.7382259
855,30.5,111.578498682
856,30.75,98.4635116846
857,30.773899100000005,145.030841302
858,31.0,85.5630879751
859,31.2364998,119.781727155
860,31.25,72.76337652719998
861,31.5,61.1433283836
862,31.522800399999994,57.0939304859
863,31.75,57.395596894099995
864,31.7814007,54.327705408
865,32.0,53.1691438249
866,32.25,52.587028682399996
867,32.5,54.4064381512
868,32.75,56.8516792396
869,33.0,61.0628906244
870,33.25,70.70776961430002
871,33.5,78.6877678074
872,33.75,81.9407343113
873,34.0,96.2683640034
874,34.25,106.240783923
875,34.5,107.10046549299999
876,34.75,60.7687350445
877,35.0,59.623204299799994
878,35.25,58.0416382217
879,35.5,54.42886433899999
880,35.75,159.34592506200002
881,36.0,105.803551967
882,36.25,23.7670339664
883,36.5,33.1974091753
884,36.75,47.8459739878
885,37.0,33.1612220996
886,37.25,33.0106560041
887,37.5,42.6810120281
888,37.75,47.2507731946
889,38.0,58.590571794700004
890,38.25,63.826858344099996
891,38.5,82.7176761371
892,38.75,90.8636972009
893,39.0,114.063702512
894,39.25,141.92302662200004
895,39.5,174.607749022
896,39.75,209.18968698900002
897,40.0,233.062832125
898,40.25,255.114725871
899,40.5,328.286001445
900,40.75,309.68445249
901,41.0,355.470394556
902,41.25,449.71203149800004
903,41.5,510.829356279
904,41.75,540.6726002419999
905,42.0,543.851266258
906,42.25,536.4588784690001
907,42.5,533.2833204
908,42.75,533.819146777
909,43.0,539.531681104
910,43.25,559.612769455
911,43.5,583.318010878
912,43.75,606.977174821
913,44.0,626.342794558
914,44.25,642.2261476809999
915,44.5,500.803209659
916,44.75,501.669670576
917,45.0,517.128911558
918,45.25,521.76313866
919,45.5,511.968630825
920,45.75,507.005475807
921,46.0,481.41062320599997
922,46.25,482.200724977
923,46.5,480.633478813
924,46.75,513.593562224
925,47.0,512.021147208
926,47.25,510.335484776
927,47.5,481.597276281
928,47.75,485.203586985
929,48.0,473.14043818
930,48.25,466.399044065
931,48.5,457.04534176199996
932,48.75,444.358600944
933,49.0,491.14420151900003
934,49.25,500.544831223
935,49.5,508.767577772
936,49.75,522.801518643
937,50.0,531.868974674
938,50.25,504.094179306
939,50.5,507.074365081
940,50.75,509.77658062
941,51.0,431.21912541800003
942,51.25,429.53268903599997
943,51.5,444.917566893
944,51.75,474.115514694
945,52.0,487.21300874199994
946,52.25,483.68325901300005
947,52.5,481.547248235
948,52.75,479.603022002
949,53.0,477.861758511
950,53.25,475.282987148
951,53.5,476.838779962
952,53.75,478.000453984
953,54.0,475.09922770099996
954,54.25,473.697122252
955,54.5,473.429304577
956,54.75,474.35169318199996
957,55.0,476.516246883
958,55.25,477.851579791
959,55.5,479.90999629
960,55.75,485.557988395
961,56.0,511.46729534699995
962,56.25,633.948516382
963,56.5,649.8575822790001
964,56.75,720.833983894
965,57.0,719.831251752
966,57.25,718.698099044
967,57.5,717.2364665289999
968,57.75,715.420755091
969,58.0,715.5556580369998
970,58.25,722.963232671
971,58.5,733.679293014
972,58.75,512.06098146
973,59.0,513.571338676
974,59.25,541.34968654
975,59.5,579.4708000609999
976,59.75,607.617600454
977,60.0,593.034330023
978,60.25,593.2098726950002
979,60.5,636.847642746
980,60.75,572.180180619
981,61.0,474.12935771599996
982,61.25,427.60322710599996
983,61.5,415.687672623
984,61.75,624.532744134
985,62.0,607.073789852
986,62.25,582.738971184
987,62.5,556.436338992
988,62.75,582.5937835
989,63.0,625.4756881169999
990,63.25,622.5916054840001
991,63.5,619.8893078129997
992,63.75,617.878919366
993,64.0,620.1217355630001
994,64.25,617.3757750350002
995,64.5,614.0704300470002
996,64.75,624.4190322729999
997,65.0,615.228576
998,65.25,642.4590333729999
999,65.5,639.4754777609999
1000,65.75,646.704560288
1001,66.0,645.3740759049998
1002,66.25,645.627344614
1003,66.5,644.1299065550002
1004,66.75,498.6575801435
1005,67.0,717.7937908839999
1006,67.25,729.0560544569998
1007,67.5,742.405330408
1008,67.75,735.1564372189999
1009,68.0,718.660587224
1010,68.25,718.1375584360001
1011,68.5,710.062682479
1012,68.75,719.6621377839999
1013,69.0,745.1770231629998
1014,69.25,594.589053688
1015,69.5,683.2066734819999
1016,69.75,646.1470527199998
1017,70.0,643.6373240329999
1018,70.25,616.9859138609999
1019,70.5,598.6610175409999
1020,70.75,582.6329109169999
1021,71.0,569.4927726459999
1022,71.25,559.706513935
1023,71.5,551.334638549
1024,71.75,543.02931014
1025,72.0,544.862790556
1026,72.25,474.13149922699995
